lat,lng,name,source,osm_type,osm_id
51.291244,22.206941,,osm,way,280614184
52.452507,20.890158,,osm,way,281160735
53.301053,23.660549,,osm,way,281432857
53.404919,14.521671,,osm,way,281666718
53.40509,14.521768,,osm,way,281666737
52.599057,21.453199,,osm,way,282280449
52.601908,21.453572,,osm,way,282280451
52.752714,18.111114,,osm,way,282478635
51.745995,18.076926,,osm,way,282521407
51.598825,18.950777,,osm,way,282745434
49.648899,21.157602,,osm,way,282849680
52.831379,18.900904,"Orlik",osm,way,282875950
53.295327,15.903993,,osm,way,282983669
50.738811,16.650304,,osm,way,283049824
51.937877,15.549046,,osm,way,283162086
50.86603,15.683223,,osm,way,283192946
53.35728,15.420865,"Orlik",osm,way,283205583
52.33168,17.554989,,osm,way,283302135
53.183638,22.07147,,osm,way,283376745
52.040452,17.769041,"Orlik",osm,way,283412608
51.170558,22.591993,,osm,way,283529461
51.338059,16.647569,,osm,way,284296684
53.341849,16.09075,,osm,way,284318487
53.133801,23.182913,,osm,way,284372770
50.262196,19.093715,,osm,way,284492526
53.044579,15.84849,,osm,way,284510933
53.170186,20.291475,,osm,way,284592030
52.202371,22.243387,,osm,way,284598156
52.240415,21.152307,,osm,way,284837547
52.310235,21.158116,,osm,way,284971306
52.263167,21.155357,,osm,way,285037905
50.262885,19.091539,,osm,way,285078578
53.157381,17.456751,,osm,way,285115927
52.215215,20.996614,,osm,way,285154059
52.313741,20.964628,,osm,way,285178163
53.399991,14.528465,,osm,way,285406648
53.158575,15.416026,,osm,way,285550547
50.857009,16.334545,,osm,way,285569182
52.123635,17.47932,,osm,way,285585399
51.945884,17.749658,,osm,way,285824782
52.200881,20.405057,,osm,way,285879634
51.15487,15.016762,,osm,way,285901145
51.262571,18.450595,,osm,way,285981853
54.177319,16.181478,,osm,way,286055754
51.156315,15.018231,,osm,way,286067634
53.101051,19.054492,,osm,way,286097699
53.193425,22.095847,,osm,way,286264506
52.644161,19.184639,,osm,way,286346330
52.98702,22.250966,,osm,way,286405455
53.133093,23.092338,,osm,way,286485541
53.128614,23.108353,,osm,way,286600737
51.157038,15.015481,,osm,way,286608713
50.035663,18.402825,,osm,way,286712520
52.994828,18.702798,,osm,way,287534060
52.406194,17.082443,,osm,way,287674197
50.585109,21.686211,,osm,way,287830181
50.574762,21.665264,,osm,way,287902863
50.569088,21.668208,,osm,way,287903725
50.779957,18.963268,,osm,way,287935746
53.152186,17.258582,,osm,way,288014842
53.159947,22.081024,,osm,way,288178776
51.750049,19.495186,,osm,way,288293776
50.077238,19.88339,,osm,way,288353171
50.689472,16.704312,,osm,way,288358141
49.99513,22.646105,,osm,way,288578252
50.077276,19.967371,,osm,way,288643184
50.134968,19.951202,,osm,way,288734265
49.920994,20.946979,,osm,way,288833357
52.410849,16.841847,,osm,way,288898809
50.04326,19.265085,,osm,way,288930630
54.073934,17.353344,,osm,way,288965283
50.039939,19.249421,,osm,way,288974664
51.243867,15.541085,,osm,way,289017132
51.234665,22.499595,,osm,way,289020523
54.169763,15.566215,"Orlik",osm,way,289108115
52.685062,19.104753,,osm,way,289126929
52.169699,22.266297,,osm,way,289164592
53.824472,22.357734,,osm,way,289375294
53.824942,22.357434,,osm,way,289375297
52.778471,18.247465,,osm,way,289537677
54.174923,15.546741,,osm,way,289616100
53.160953,22.078566,,osm,way,289771821
50.262439,19.571906,,osm,way,289779792
52.212659,18.257343,,osm,way,289783806
50.780063,16.034242,,osm,way,289868621
51.760585,23.342253,,osm,way,289894144
49.613467,20.70291,,osm,way,289951924
50.096877,20.002781,,osm,way,289962947
50.33628,18.144728,,osm,way,290011211
50.897398,15.744138,,osm,way,290078251
50.911956,16.330532,,osm,way,290248736
52.077523,21.033025,,osm,way,290402480
53.428848,18.727093,,osm,way,290556776
54.006237,15.982769,,osm,way,290602671
52.174703,21.554612,,osm,way,290620879
54.762104,18.49836,,osm,way,290731633
51.721434,23.088748,,osm,way,291013236
50.568999,21.720618,,osm,way,291080547
52.657776,20.625546,,osm,way,291099227
50.014257,19.102552,,osm,way,291170233
50.014384,19.113438,,osm,way,291232305
50.796378,15.836027,,osm,way,291393367
53.984006,23.090374,,osm,way,291482745
49.951244,21.945865,,osm,way,291486698
52.798709,18.253172,,osm,way,291587534
51.945573,15.470961,,osm,way,291594508
51.943708,15.46891,,osm,way,291594511
51.360962,22.623999,,osm,way,291810295
52.668317,19.035267,,osm,way,292020902
52.668509,19.035514,,osm,way,292020936
52.663162,19.046095,,osm,way,292020996
54.214673,15.757909,,osm,way,292157920
52.441199,15.586547,,osm,way,292162293
53.1612,17.915169,,osm,way,292199942
49.415797,22.44884,,osm,way,292230409
52.07777,21.029868,,osm,way,292231128
50.057649,21.353519,,osm,way,292240248
49.933503,21.898348,,osm,way,292440324
50.411591,17.281532,,osm,way,292476282
53.728145,18.948384,,osm,way,292675714
53.738656,18.946941,,osm,way,292691777
53.729818,18.942146,,osm,way,292719350
53.729595,18.942637,,osm,way,292719351
50.790768,15.780615,,osm,way,292805347
52.860811,16.087512,,osm,way,292812347
54.360782,18.58342,,osm,way,293082313
54.348025,18.617768,,osm,way,293133879
54.354714,18.573328,,osm,way,293197342
51.824662,16.482142,,osm,way,293225302
54.462229,17.00173,,osm,way,293229671
54.462874,16.993991,,osm,way,293229675
53.147563,18.014216,,osm,way,293255354
53.147678,18.01418,,osm,way,293255355
53.147546,18.014237,,osm,way,293255359
53.144822,18.014489,,osm,way,293256842
52.410909,16.975886,,osm,way,293409895
51.212734,22.568903,,osm,way,293443508
52.341483,21.23648,,osm,way,293460107
54.335856,18.624615,,osm,way,294003124
52.976523,22.842723,,osm,way,294039116
50.821299,15.719727,,osm,way,294097098
54.462029,16.985225,,osm,way,294115589
50.873179,15.80733,,osm,way,294158317
50.891737,15.793625,,osm,way,294238713
52.557972,18.986049,,osm,way,294251563
52.429746,21.428629,,osm,way,294255491
54.701276,18.673434,,osm,way,294319007
50.094128,19.970739,,osm,way,294390801
50.094543,19.970996,,osm,way,294390802
50.1393,18.622803,,osm,way,294397407
53.029697,22.756216,,osm,way,294483563
50.581329,16.502758,,osm,way,294577195
54.340379,18.614292,,osm,way,294602936
51.651773,17.818568,,osm,way,294761990
52.85555,22.704873,,osm,way,294872465
51.23016,22.601197,,osm,way,294904053
50.089933,19.971087,,osm,way,294958502
52.651346,19.104778,,osm,way,294980467
50.875997,20.739192,,osm,way,295005683
51.64079,17.727106,,osm,way,295195425
51.776632,16.988945,,osm,way,295198706
53.287854,14.783501,,osm,way,295269902
52.210947,22.713326,,osm,way,295285219
51.079959,19.401146,,osm,way,295498776
50.958209,21.359029,,osm,way,295556920
50.583747,16.502391,,osm,way,295557237
53.109877,17.998997,,osm,way,295600688
52.355462,16.670988,,osm,way,295688473
50.577838,21.691281,,osm,way,295706403
49.949702,22.060123,,osm,way,296174197
53.110119,23.202671,,osm,way,296204315
52.797263,22.321713,,osm,way,296460328
51.07669,17.17514,,osm,way,296587243
51.357676,19.366566,,osm,way,296886733
54.145985,19.441449,,osm,way,297009202
53.194445,19.647205,,osm,way,297060767
51.138728,16.896779,,osm,way,297184926
51.247203,22.532563,,osm,way,297439412
52.686272,19.172106,,osm,way,297470206
50.37873,19.10944,,osm,way,297739141
50.118764,18.972606,,osm,way,297775149
50.016092,22.684366,,osm,way,297817397
52.38144,16.963712,,osm,way,297867049
50.821891,15.529603,,osm,way,297892605
51.244186,22.514838,,osm,way,298048050
51.594025,22.137051,,osm,way,298195373
50.575262,19.341243,,osm,way,298213332
50.023879,21.013151,,osm,way,298374043
50.0172,21.01466,,osm,way,298375990
53.194979,19.637624,,osm,way,298488337
50.207856,19.509096,,osm,way,298495259
51.797596,19.449897,,osm,way,298557779
54.595542,18.101015,,osm,way,298558536
52.525204,19.680093,,osm,way,298580915
53.208514,23.200122,,osm,way,298595751
53.206229,23.192699,,osm,way,298601665
54.107236,22.953596,,osm,way,298619012
53.448969,14.543436,,osm,way,298629936
52.361078,18.190345,,osm,way,298652375
50.266078,19.044909,,osm,way,298670105
53.373444,14.682934,,osm,way,298678880
50.578938,19.327043,,osm,way,298679491
51.290228,22.886318,,osm,way,298698039
51.291165,22.883077,"Orlik",osm,way,298701285
51.293473,22.887418,,osm,way,298706034
51.293452,22.88816,,osm,way,298706036
50.969709,16.349106,,osm,way,298763363
52.255297,20.926037,,osm,way,298787749
54.061232,19.663223,,osm,way,298815727
54.171704,21.135186,,osm,way,298846776
50.463631,17.329259,,osm,way,298864240
52.462237,16.651281,,osm,way,298888227
51.291883,22.889802,"boisko do koszykówki",osm,way,298900101
50.944019,21.40575,,osm,way,298991266
51.587794,18.710687,,osm,way,299004222
53.971905,14.772279,,osm,way,299012181
52.543737,19.726639,,osm,way,299018237
54.175331,15.56591,,osm,way,299025200
51.5321,14.73624,,osm,way,299029551
53.146548,17.961695,,osm,way,299172021
50.575257,21.684067,,osm,way,299257603
49.809349,21.436729,,osm,way,299375405
53.472608,14.547879,,osm,way,299519203
52.058538,19.195924,,osm,way,299564921
50.097068,20.056641,,osm,way,299572068
52.1159,21.582218,,osm,way,299626679
52.843707,17.746015,,osm,way,299716700
51.905125,21.080506,,osm,way,299809894
54.468332,18.461344,,osm,way,299863656
50.296659,21.469814,,osm,way,299871742
51.071202,16.10037,,osm,way,299885467
51.07244,16.100079,,osm,way,299885474
52.274878,15.602529,,osm,way,299888129
51.379078,20.28274,"Orlik",osm,way,299894033
50.792983,16.04169,,osm,way,299980662
53.556523,14.318679,,osm,way,299991672
49.858906,22.068149,"Koszykówka",osm,way,300072321
53.113315,23.141651,,osm,way,300143923
53.12847,18.052611,,osm,way,300298895
51.822339,19.900873,,osm,way,300356934
50.944876,21.390941,,osm,way,300566197
50.944619,21.390786,,osm,way,300566199
51.20853,16.160997,,osm,way,300577238
49.876061,22.078372,,osm,way,300694314
50.242537,21.768623,,osm,way,300783124
51.347862,19.368598,,osm,way,300846483
50.584604,16.497435,,osm,way,300848819
49.965585,22.027141,,osm,way,300868776
51.580035,17.660064,,osm,way,300870621
50.010641,19.899875,,osm,way,300928050
49.576594,21.86328,,osm,way,300983022
50.387453,18.962484,,osm,way,301117265
52.556852,19.689346,,osm,way,301257101
52.556778,19.688599,,osm,way,301257102
52.186449,21.574528,,osm,way,301257786
51.479113,22.59875,,osm,way,301308809
52.548068,19.712362,,osm,way,301350478
50.278093,18.704034,,osm,way,301371920
50.288831,18.732032,,osm,way,301403245
54.787647,18.406759,,osm,way,301443429
54.537067,17.755338,,osm,way,301444951
50.348133,18.62009,,osm,way,301556506
52.314436,16.12424,,osm,way,301577526
50.343285,18.624399,,osm,way,301628750
50.012194,21.997346,,osm,way,301640445
52.094362,21.614961,,osm,way,301653022
51.128499,16.945017,,osm,way,301690512
50.978326,14.948161,,osm,way,302304992
52.417354,17.077426,,osm,way,302408749
53.136707,23.189604,,osm,way,302588280
53.132666,23.182041,,osm,way,302590856
50.2235,19.062975,,osm,way,302620982
50.223336,19.063036,,osm,way,302620983
53.078077,21.561724,,osm,way,302714923
50.261166,17.873195,,osm,way,302741309
52.072111,19.383262,,osm,way,303040184
50.870767,18.414418,,osm,way,303077506
50.412117,23.208347,,osm,way,303104144
50.599887,19.304464,,osm,way,303116681
50.214217,18.990291,,osm,way,303144883
53.890786,18.355309,,osm,way,303157164
51.070138,17.047045,,osm,way,303249504
53.320366,18.505846,,osm,way,303294107
53.272932,18.446519,,osm,way,303334060
51.120108,20.866384,,osm,way,303349263
51.113202,20.889268,,osm,way,303353024
50.879491,18.422167,,osm,way,303357362
50.049892,19.923535,,osm,way,303379016
53.313645,18.423467,,osm,way,303429478
51.213198,22.700247,,osm,way,303454813
50.087652,19.971374,,osm,way,303605006
49.849886,19.329514,,osm,way,303681419
53.678421,16.938457,,osm,way,303751084
52.420406,17.081748,,osm,way,303793740
54.373135,18.512173,,osm,way,303834433
53.536625,14.552264,,osm,way,303997416
51.526431,20.008284,,osm,way,304088703
51.453173,16.350008,,osm,way,304090149
51.130763,16.959105,,osm,way,304124804
51.130626,16.959408,,osm,way,304124805
53.546819,14.552174,,osm,way,304221191
49.814161,22.851753,,osm,way,304260084
53.54522,14.558394,,osm,way,304290674
54.153365,19.432133,,osm,way,304419429
51.881177,16.068591,,osm,way,304479385
54.512655,18.536584,,osm,way,304488051
54.512829,18.536594,,osm,way,304488052
54.512484,18.536567,,osm,way,304488053
50.293389,18.671249,,osm,way,304490744
50.25065,18.680137,,osm,way,304494751
50.879383,18.409703,,osm,way,304763889
51.6381,17.827116,,osm,way,304818393
53.101171,18.107491,,osm,way,304935565
53.079836,21.569477,,osm,way,304965548
49.651191,21.473819,,osm,way,305027188
50.075702,20.00779,,osm,way,305061289
51.053875,19.455002,,osm,way,305323235
51.954269,19.72655,,osm,way,305402486
53.548852,14.570541,,osm,way,305418683
53.130764,18.044056,,osm,way,305535641
51.157842,15.002802,,osm,way,305639499
53.080098,21.571912,,osm,way,305640768
50.822915,17.266942,,osm,way,305675857
49.732629,20.315064,,osm,way,305692683
54.177918,15.571209,,osm,way,305831513
53.139082,23.184322,,osm,way,306149533
51.489833,17.943468,,osm,way,306424026
50.034433,19.93433,,osm,way,306690897
53.136844,18.010261,"Orlik",osm,way,306737561
54.529579,17.733283,,osm,way,306984801
50.171428,22.610823,,osm,way,307222441
52.864493,22.349243,,osm,way,307430926
51.802337,19.761344,,osm,way,307460353
51.592376,17.694204,,osm,way,307504647
52.390149,16.927415,,osm,way,307552732
52.185006,21.143167,,osm,way,307688153
51.891625,16.450826,,osm,way,307807198
52.591423,17.254283,,osm,way,307829005
51.94358,16.468386,,osm,way,307871996
50.079521,19.984901,,osm,way,307922974
53.145282,23.115237,,osm,way,307933943
53.145033,23.115895,,osm,way,307933944
53.127365,18.103288,,osm,way,308109633
51.697784,17.442238,,osm,way,308130522
51.783287,19.431181,,osm,way,308187000
53.07257,21.59103,,osm,way,308360301
50.043338,19.941775,,osm,way,308416098
50.943606,21.411309,,osm,way,308746037
49.907023,19.966957,,osm,way,308830020
52.804905,18.402195,,osm,way,308864922
49.762236,21.683116,,osm,way,308889422
53.128059,17.987077,,osm,way,308892680
53.128228,17.975831,,osm,way,308893198
51.1427,23.456607,,osm,way,308933066
51.337816,16.632395,,osm,way,308971882
52.484411,16.730821,,osm,way,309214710
52.984022,22.2486,,osm,way,309596366
52.990972,22.247394,,osm,way,309597186
51.744547,19.487602,,osm,way,309598116
52.968765,22.248896,,osm,way,309598643
51.122869,16.981325,,osm,way,309650678
50.068845,21.71196,,osm,way,309688626
50.041962,22.034673,,osm,way,309691939
49.961352,22.026514,,osm,way,309694525
52.288097,17.886069,,osm,way,309837746
53.142839,23.127804,,osm,way,310110140
50.128363,19.404097,,osm,way,310344052
50.741354,16.640684,,osm,way,311094729
53.054099,21.603582,,osm,way,311166496
50.640068,17.824396,,osm,way,311173009
51.846676,21.706987,,osm,way,311222524
51.123286,17.035238,,osm,way,311293397
51.5375,17.977215,"Orlik",osm,way,311307202
54.178998,15.635639,,osm,way,311376920
51.102194,17.050659,,osm,way,311444396
51.12759,17.035245,,osm,way,311521101
49.720498,18.917696,,osm,way,311554534
52.975884,22.248677,,osm,way,311570555
52.416475,16.893785,,osm,way,311644713
54.386259,18.609328,,osm,way,311812100
49.772684,22.789024,,osm,way,312001170
51.746199,19.483966,,osm,way,312002367
51.265599,15.528239,,osm,way,312054930
51.104396,17.045784,,osm,way,312075491
51.606515,17.651684,"Boisko",osm,way,312304771
51.118254,17.012154,,osm,way,312466424
51.118313,17.0119,,osm,way,312466426
50.383166,19.766597,,osm,way,312477491
50.285699,21.464599,,osm,way,312516268
54.156725,19.396717,,osm,way,312570084
49.992913,22.106877,,osm,way,312672700
54.150155,15.614164,,osm,way,312726021
52.989555,16.922119,,osm,way,312738125
51.273444,15.560028,,osm,way,312836976
50.807851,19.105168,,osm,way,312935646
50.807867,19.10539,,osm,way,312935653
50.26041,19.056013,,osm,way,312978593
50.2604,19.056195,,osm,way,312978598
52.103189,19.959291,,osm,way,313374469
51.812612,21.901472,,osm,way,313382188
50.712612,18.102974,,osm,way,313462690
49.692364,21.189187,,osm,way,313527612
49.720115,21.771796,,osm,way,313601098
53.098766,21.783183,,osm,way,313840097
51.120217,17.027472,,osm,way,313952875
49.960025,19.70203,,osm,way,313960489
52.601556,20.578324,"wielofunkcyjne boisko przy ZS w Jońcu",osm,way,314010930
50.761602,19.063428,,osm,way,314248662
51.113976,17.06483,,osm,way,314340416
53.135786,18.035121,,osm,way,314710591
50.308543,21.412243,,osm,way,314762408
51.473822,16.216629,,osm,way,314869713
51.504494,16.271574,,osm,way,314901694
51.137717,17.062164,,osm,way,314977615
54.139964,19.460601,,osm,way,315044049
54.157919,15.555489,,osm,way,315262545
51.969625,18.958677,,osm,way,315281987
51.969812,18.958656,,osm,way,315281988
53.096118,21.613104,,osm,way,315418686
52.300392,21.047897,,osm,way,315436764
51.11665,16.955359,,osm,way,315479536
53.10123,21.621266,,osm,way,315600159
53.850304,20.127933,,osm,way,315675554
52.272496,20.980169,,osm,way,315716969
53.1462,23.117051,,osm,way,315743807
51.113473,16.950538,,osm,way,315854404
51.11842,16.947264,,osm,way,315854445
50.80032,19.110203,,osm,way,316067144
51.15171,16.859613,,osm,way,316194969
52.516424,21.076942,,osm,way,316228176
54.118111,15.528722,,osm,way,316360302
51.058225,16.179544,,osm,way,316657396
51.964551,15.458737,,osm,way,316713387
50.416873,21.746936,,osm,way,316764547
51.186206,18.761792,"Boisko Orlik",osm,way,316935833
52.246935,21.077062,,osm,way,317237677
52.246727,21.076519,,osm,way,317237678
53.139942,18.023384,,osm,way,317247037
52.237933,21.082992,,osm,way,317374885
53.073918,21.54195,,osm,way,317511042
51.387085,21.12126,,osm,way,317523898
52.077617,20.8895,,osm,way,317689585
49.989743,19.714467,,osm,way,317767390
52.173207,21.070289,,osm,way,317855295
53.11846,17.959868,,osm,way,318007680
50.294342,21.426239,,osm,way,318075512
50.94679,20.253809,"Orlik",osm,way,318094060
50.568657,21.673522,,osm,way,318483947
54.169955,15.577163,,osm,way,318490132
51.639032,17.810607,,osm,way,318696258
52.230015,21.088473,,osm,way,318715791
51.938943,15.469158,,osm,way,318867353
54.126169,15.597328,,osm,way,319061223
51.95545,19.72698,,osm,way,319167647
50.222602,19.843459,,osm,way,319169469
53.826656,21.453609,,osm,way,319174176
53.907531,14.240248,,osm,way,319264638
54.174164,15.544242,,osm,way,319318584
53.245668,20.190969,,osm,way,319646631
54.094421,15.434002,,osm,way,319813561
50.350907,18.233483,,osm,way,319851711
52.156547,21.202287,,osm,way,319856962
50.509102,19.414185,,osm,way,319876144
52.542186,16.946378,,osm,way,319919057
49.856242,22.131162,"Koszykówka",osm,way,319988145
54.093467,15.421271,,osm,way,320107562
50.58959,19.101493,,osm,way,320185170
54.088508,15.470895,,osm,way,320483189
53.127803,18.01299,,osm,way,320546146
52.399721,17.059493,,osm,way,320779342
51.625926,17.800111,,osm,way,320805073
52.168014,16.454289,,osm,way,320919247
49.647635,21.173463,,osm,way,320996464
49.663996,21.158852,,osm,way,321043607
51.627111,21.923024,,osm,way,321131501
53.275474,16.485448,,osm,way,321138675
49.676846,21.168479,,osm,way,321191431
49.812213,22.227874,,osm,way,321412886
53.149352,18.126683,,osm,way,321539305
51.646316,17.813724,,osm,way,321637272
51.646694,17.813342,,osm,way,321637273
52.14277,21.058267,,osm,way,321793501
52.635102,16.945538,,osm,way,321946613
50.845833,16.46556,,osm,way,322139466
50.84554,16.465484,,osm,way,322139467
51.138696,17.022907,,osm,way,322213654
51.138708,17.023162,,osm,way,322213746
54.100875,23.009086,,osm,way,322238637
51.124662,15.285414,,osm,way,322240512
49.952282,22.599453,,osm,way,322767010
51.122623,15.26913,,osm,way,323013477
51.262475,15.563869,,osm,way,323050846
51.286991,15.220717,,osm,way,323059267
50.119824,19.928858,,osm,way,323270030
50.087556,19.942615,,osm,way,323440319
53.026082,18.593133,,osm,way,323965982
49.657527,21.255624,,osm,way,324336128
54.135733,15.7283,,osm,way,324404647
54.135103,15.728217,,osm,way,324404650
51.860816,19.387918,,osm,way,324492755
52.277725,20.920473,,osm,way,324996778
51.37191,17.470719,"Orlik",osm,way,325449376
52.118503,16.35561,,osm,way,325720962
53.456822,14.455082,,osm,way,326015975
50.336243,18.200492,,osm,way,326045029
50.347603,18.209051,,osm,way,326370071
51.613707,16.860051,,osm,way,326561344
50.258066,18.972982,,osm,way,326595488
52.895429,20.283717,,osm,way,326617940
49.744971,21.478831,"Orlik 2012",osm,way,326762505
50.261407,19.051752,,osm,way,326841783
50.345424,18.23359,,osm,way,327438596
53.025018,18.620715,,osm,way,327612705
49.581535,19.342795,,osm,way,328004421
49.628893,19.331693,,osm,way,328012899
49.739831,21.469871,,osm,way,328060071
53.004436,14.957387,,osm,way,328221840
53.241115,20.202709,,osm,way,328256886
50.212104,16.680683,,osm,way,328259649
51.813112,17.996766,,osm,way,328262194
50.137636,19.63165,,osm,way,328468764
50.009386,20.086219,,osm,way,328490812
50.469813,20.725028,,osm,way,329052845
54.040578,15.663009,,osm,way,329114715
49.484799,20.025416,,osm,way,329129119
54.135133,16.117804,,osm,way,329203643
53.342148,15.011014,,osm,way,329205892
50.322355,17.564683,,osm,way,329386435
49.644817,22.042605,,osm,way,329445796
51.229248,22.506758,,osm,way,329576088
52.391943,16.97937,,osm,way,329637875
51.742905,19.574228,,osm,way,329662247
53.740542,19.210381,,osm,way,329671601
51.733078,19.790457,"Boisko Szkolne SP w Różycy",osm,way,330189650
50.466853,20.720226,,osm,way,330258608
50.070718,18.302619,,osm,way,330280303
50.594306,16.819144,,osm,way,330318433
53.314528,15.033757,,osm,way,330332064
52.347748,21.262486,,osm,way,330347198
54.122418,15.389309,,osm,way,330348869
49.656825,21.153849,,osm,way,330533322
52.251421,20.977027,,osm,way,330572389
54.091333,15.795885,,osm,way,330582368
50.911018,18.931993,,osm,way,330711812
53.751394,19.207706,,osm,way,330865448
54.088621,15.74212,,osm,way,330913342
51.217014,19.342948,,osm,way,330933274
51.225377,19.300488,,osm,way,330935604
53.152736,18.176714,,osm,way,331133543
51.947259,15.526051,,osm,way,331145192
50.265235,19.577309,,osm,way,331244699
52.438416,16.945984,,osm,way,331307499
50.785144,19.134518,,osm,way,331366515
50.843256,19.131214,,osm,way,331406362
49.478311,20.028295,,osm,way,331540952
52.382724,16.966702,,osm,way,331544388
51.328936,19.117658,,osm,way,331690557
51.355659,17.470212,,osm,way,331804357
50.842067,19.13621,,osm,way,331901895
50.845336,19.13005,,osm,way,331902096
53.270231,19.405489,,osm,way,331961601
50.84552,19.135583,,osm,way,332006272
49.281933,19.971274,,osm,way,332012161
51.607138,16.855196,,osm,way,332277362
49.620158,20.691479,,osm,way,332309659
49.620235,20.691712,,osm,way,332309660
51.196759,17.009806,,osm,way,332419674
52.139953,21.063115,,osm,way,332445391
52.139868,21.062768,,osm,way,332445392
50.299083,16.651681,,osm,way,332466572
52.653172,16.790959,,osm,way,332468341
52.026635,23.147378,,osm,way,332614874
52.399724,14.759738,,osm,way,332663596
52.399556,14.759619,,osm,way,332663597
53.819317,22.353813,,osm,way,332748055
53.050258,16.722581,,osm,way,332911307
51.396722,19.77129,,osm,way,333170476
52.245661,20.950491,,osm,way,333178368
52.245731,20.950874,,osm,way,333178373
53.144443,23.107532,,osm,way,333192390
49.79674,22.757991,,osm,way,333574861
49.795495,22.770358,,osm,way,333574863
49.787104,22.763763,,osm,way,333931672
50.242144,18.823246,,osm,way,334054862
50.127999,19.407809,,osm,way,334152518
49.609483,20.699513,,osm,way,334176964
52.23198,21.018722,,osm,way,334199815
49.611944,20.717858,,osm,way,334377423
49.484016,20.077097,,osm,way,334697389
52.245831,20.949652,,osm,way,334727639
51.672624,22.625105,,osm,way,334911160
52.050328,23.566275,,osm,way,335351892
50.061067,19.915177,,osm,way,335392749
50.06112,19.914097,,osm,way,335392753
50.362983,19.040173,,osm,way,335416435
51.690752,17.429452,,osm,way,335536728
54.175834,15.541169,,osm,way,335750192
51.762101,18.094229,,osm,way,335982508
51.669302,17.825026,,osm,way,336002674
53.120377,17.83784,,osm,way,336123960
54.24959,22.65649,,osm,way,336133234
52.223419,21.034602,,osm,way,336338601
50.296537,21.418572,,osm,way,336638452
52.994574,15.061352,,osm,way,336787531
51.130124,20.89926,,osm,way,337095727
50.807044,16.258889,,osm,way,337145814
50.844798,15.780478,,osm,way,337202927
49.881961,19.203502,,osm,way,337267589
52.19359,21.022053,,osm,way,337389851
52.200415,21.017163,,osm,way,337412861
50.283868,18.671521,,osm,way,337414815
50.923699,22.232976,,osm,way,337530258
50.935399,22.216937,,osm,way,337764286
51.224681,17.402416,,osm,way,337805829
50.015608,22.165786,,osm,way,338008912
51.84748,16.561145,,osm,way,338020032
51.848274,16.560883,,osm,way,338020033
53.909199,19.937721,,osm,way,338112052
53.924752,19.92561,,osm,way,338113514
52.18422,21.027545,,osm,way,338163424
53.501354,19.3424,,osm,way,338325771
50.279629,19.566453,,osm,way,338477288
49.851919,22.949485,,osm,way,338535243
50.529168,23.717738,,osm,way,338854656
50.480004,19.427734,,osm,way,339005698
50.479659,19.432162,,osm,way,339009389
50.289763,16.877189,,osm,way,339363237
49.512979,21.918223,,osm,way,339402732
54.19274,16.191507,,osm,way,339708304
52.803246,21.903782,,osm,way,339742599
52.33245,16.878528,,osm,way,340298036
49.631743,20.665342,,osm,way,340331309
52.780538,18.948107,,osm,way,340707731
53.744353,20.481619,"Boisko - koszykówka",osm,way,340938143
51.478622,16.100089,,osm,way,340967661
51.512585,16.076382,,osm,way,341204353
51.212799,22.571814,,osm,way,341265165
54.123702,17.96992,,osm,way,341420360
53.745228,20.496824,,osm,way,341513790
53.740548,20.506199,,osm,way,341513792
53.263332,16.463766,,osm,way,341560703
54.705744,18.65556,,osm,way,341779161
50.036543,19.202836,,osm,way,342165490
51.733266,19.47729,,osm,way,342336531
50.039722,19.199861,,osm,way,342402330
52.159805,22.237351,,osm,way,342518862
53.777355,20.447885,,osm,way,342552709
49.841023,19.58033,,osm,way,342878459
52.174536,22.299052,,osm,way,343908986
51.886914,18.953015,,osm,way,344082817
49.715698,19.977923,,osm,way,344131181
52.226726,17.277602,,osm,way,344196563
53.49915,19.39006,,osm,way,344302282
51.223046,22.57766,,osm,way,344343616
51.814597,19.316396,,osm,way,344468155
49.696371,19.868132,,osm,way,344483750
52.197482,18.234373,,osm,way,344518393
51.597164,16.049333,,osm,way,344955026
50.017708,19.806927,,osm,way,345081761
50.110437,18.988359,,osm,way,345110413
49.575171,19.907659,,osm,way,345511861
50.712684,16.843916,,osm,way,345571312
54.18528,16.216831,,osm,way,345908614
52.247825,20.954419,,osm,way,346376866
50.074357,18.412951,,osm,way,346536751
50.319293,19.153023,,osm,way,346609421
53.82039,22.355632,,osm,way,346670814
49.558674,19.090329,,osm,way,346762947
50.345618,16.881895,,osm,way,346988345
51.951915,20.153117,,osm,way,347107860
50.059146,19.258297,,osm,way,347394022
49.580392,20.731708,,osm,way,347618716
49.570925,20.683677,,osm,way,347933765
49.968505,19.835472,,osm,way,348391014
51.773969,18.082893,,osm,way,348411339
50.243135,22.931036,,osm,way,348576081
52.417584,17.077315,,osm,way,349432707
52.417478,17.077327,,osm,way,349432708
50.957176,15.318813,,osm,way,349518740
51.273749,15.559783,,osm,way,349791922
50.040082,19.243315,,osm,way,349924329
53.739498,20.503796,,osm,way,350129882
52.240609,20.959083,,osm,way,350199182
53.152215,16.748116,,osm,way,350961493
54.766098,17.585799,,osm,way,351252729
49.720993,19.263508,,osm,way,351369923
49.729904,19.261297,,osm,way,351384503
49.519829,21.479129,,osm,way,351497755
49.755255,18.650761,,osm,way,351671363
51.148229,18.999341,,osm,way,351835767
52.134946,21.071184,,osm,way,351838356
